61	2018-02-03 23:40:21.7587430	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:15mL	Active     
2982	2018-05-20 05:32:31.9008480	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
2983	2018-05-20 06:25:54.1414270	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从05:32到06:25，睡了0小时53分钟	Active    
2989	2018-05-20 10:09:20.3595820	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙	Active    
2997	2018-05-20 17:08:17.5755010	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从16:41到17:08，睡了0小时26分钟	Active    
3000	2018-05-20 20:51:34.1660450	SupFood   	ocgSc0eChTDEABMBHJ_urv4lMeCE	米粉6g+胡萝卜泥	Active    
3003	2018-05-20 23:15:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
3010	2018-05-21 11:31:09.7831150	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:115mL	Active    
3027	2018-05-21 21:21:19.9126170	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
3028	2018-05-21 21:21:26.7968240	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3044	2018-05-22 12:49:27.6545840	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从12:19到12:49，睡了0小时30分钟	Active    
3057	2018-05-23 00:58:51.2185310	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:65mL	Active    
3063	2018-05-23 05:20:24.4956660	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:02到05:20，睡了2小时18分钟	Active    
3080	2018-05-23 20:48:49.2874640	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:95mL	Active    
3081	2018-05-23 20:48:54.8359970	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3083	2018-05-23 21:55:45.1308850	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:65mL	Active    
3084	2018-05-23 22:54:19.7397640	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3085	2018-05-23 22:54:22.7523110	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
3088	2018-05-24 04:39:30.5103810	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3089	2018-05-24 04:39:53.9091790	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
3098	2018-05-24 13:55:37.1062030	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
3099	2018-05-24 13:55:39.6578960	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3101	2018-05-24 17:24:28.9752270	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3103	2018-05-24 15:00:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
3104	2018-05-24 16:30:00.0000000	SupFood   	ocgSc0eChTDEABMBHJ_urv4lMeCE	米粉9g	Deleted   
3105	2018-05-24 16:00:00.0000000	SupFood   	ocgSc0eChTDEABMBHJ_urv4lMeCE	米粉9g	Active    
3124	2018-05-25 13:37:00.9214450	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从11:23到13:37，睡了2小时13分钟	Active    
3125	2018-05-25 14:37:51.6324440	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:125mL	Active    
3126	2018-05-25 14:42:21.5869990	EatCa     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	吃了钙片	Active    
3129	2018-05-25 20:13:40.2751630	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
3130	2018-05-25 20:13:42.7600510	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3131	2018-05-25 21:17:50.9920730	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从20:13到21:17，睡了1小时4分钟	Active    
3132	2018-05-25 21:53:07.6413900	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
3133	2018-05-25 21:53:08.6220680	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
3134	2018-05-25 21:40:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:60mL	Active    
3138	2018-05-26 02:55:00.0000000	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	02:55睡着了	Active    
3139	2018-05-26 07:18:09.2422050	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从02:55到07:18，睡了4小时23分钟	Active    
3140	2018-05-26 08:30:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:130mL	Active    
3141	2018-05-26 09:50:00.0000000	SupFood   	ocgSc0eChTDEABMBHJ_urv4lMeCE	米粉加南瓜泥	Active    
3142	2018-05-26 10:03:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	十点03睡着了	Active    
3144	2018-05-26 13:30:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:135mL	Active    
3145	2018-05-26 14:19:08.3664820	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
3146	2018-05-26 14:15:00.0000000	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	2点15ad	Active    
3147	2018-05-26 16:00:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:110mL	Active    
3148	2018-05-26 16:00:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	四点睡着了	Active    
1021	2018-03-12 16:22:40.4672770	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从14:10到16:22，睡了2小时12分钟	Active    
1022	2018-03-12 17:19:44.0088610	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:105mL	Active    
1023	2018-03-12 19:05:52.0006810	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:24分钟	Deleted   
1053	2018-03-14 03:30:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:24到03:30，睡了6小时5分钟	Active    
1054	2018-03-14 03:55:05.8869710	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Active    
1095	2018-03-15 18:59:23.5270150	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:150mL	Active    
1104	2018-03-16 01:52:20.3490340	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1125	2018-03-16 20:44:16.7410860	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:140mL	Active    
1138	2018-03-17 10:29:32.5402820	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:50mL	Active    
1140	2018-03-17 13:51:01.1412770	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:100mL	Active    
1163	2018-03-17 23:14:19.9840950	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:110mL	Active    
1164	2018-03-17 23:14:21.6881980	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1177	2018-03-18 13:10:34.6041450	Notes     	ocgSc0eChTDEABMBHJ_urv4lMeCE	 今天是二月二，我给萝卜剃了头，圆圆的小脑袋像一休，讨喜极了	Active    
1189	2018-03-18 18:15:47.8436140	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从18:03到18:15，睡了0小时12分钟	Active    
1192	2018-03-18 20:18:15.9385490	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1193	2018-03-18 20:18:19.0208590	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1194	2018-03-18 20:18:22.0319510	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙	Active    
1222	2018-03-19 16:30:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从15:10到16:30，睡了1小时20分钟	Active    
1223	2018-03-19 16:38:58.4906240	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	吃了ad	Active    
1224	2018-03-19 16:39:40.1418900	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1238	2018-03-19 23:20:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11点20睡着了	Active    
1239	2018-03-19 23:10:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1240	2018-03-19 23:15:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:20mL	Active    
1247	2018-03-20 05:04:19.6896480	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1248	2018-03-20 05:50:00.0000000	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从05:04到05:50，睡了0小时45分钟	Active    
1254	2018-03-20 12:01:46.1421160	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:100mL	Active    
1255	2018-03-20 12:18:50.1229260	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:50mL	Active    
1256	2018-03-20 11:45:00.0000000	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	11:45吃了ad	Active    
1261	2018-03-20 17:47:13.0853630	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1262	2018-03-20 19:17:38.4267780	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从17:47到19:17，睡了1小时30分钟	Active    
1265	2018-03-20 21:00:00.0000000	Bath      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	九点洗澡	Active    
1266	2018-03-20 20:40:00.0000000	EatCa     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	08:40补钙	Active    
1267	2018-03-20 21:30:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:70mL	Active    
1270	2018-03-21 00:05:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:45到00:05，睡了2小时19分钟	Active    
1273	2018-03-21 03:28:35.5422800	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从00:24到03:28，睡了3小时3分钟	Active    
1275	2018-03-21 03:53:48.6733320	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1276	2018-03-21 05:24:15.0145200	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:53到05:24，睡了1小时30分钟	Active    
1278	2018-03-21 06:32:56.7498330	Poop      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	大便了	Active    
1281	2018-03-21 07:56:14.2024450	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从06:57到07:56，睡了0小时58分钟	Active    
1282	2018-03-21 09:17:29.0458210	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	吃了ad	Active    
1283	2018-03-21 09:42:23.2920830	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:70mL	Active    
1285	2018-03-21 10:26:45.1437620	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1286	2018-03-21 10:36:38.6853430	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1287	2018-03-21 10:43:28.3087030	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:8分钟	Active    
1288	2018-03-21 10:43:36.9049680	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1290	2018-03-21 12:34:05.1350550	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Deleted   
1291	2018-03-21 12:34:50.9912030	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:16分钟	Active    
1294	2018-03-21 15:22:03.1438310	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从14:40到15:22，睡了0小时41分钟	Active    
1045	2018-03-13 16:55:05.5564890	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:130mL	Active    
1051	2018-03-13 21:31:54.4213590	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
1061	2018-03-14 10:39:41.2086090	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:17分钟	Active    
1062	2018-03-14 09:45:00.0000000	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	9点45吃了ad	Active    
1063	2018-03-14 10:58:44.3849920	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从10:39到10:58，睡了0小时19分钟	Active    
1074	2018-03-14 20:40:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1096	2018-03-15 19:19:04.1839070	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙了	Active    
1106	2018-03-16 06:19:11.9227600	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:60mL	Active    
1295	2018-03-21 16:01:28.9148020	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便了	Active    
1296	2018-03-21 17:24:00.5059680	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1299	2018-03-21 18:50:45.8961580	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从17:58到18:50，睡了0小时51分钟	Deleted   
1310	2018-03-21 23:40:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:80mL	Active    
1311	2018-03-21 23:40:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11点40睡着了	Active    
1313	2018-03-22 01:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1314	2018-03-22 01:20:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	1点20睡着了	Active    
1315	2018-03-22 02:25:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从01:20到02:25，睡了1小时5分钟	Active    
1316	2018-03-22 02:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	2点半睡着了	Active    
1317	2018-03-22 03:20:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从02:30到03:20，睡了0小时50分钟	Active    
1318	2018-03-22 03:59:17.8698380	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:165mL	Active    
1322	2018-03-22 07:45:40.3900230	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:45mL	Active    
1323	2018-03-22 07:46:26.8320310	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:45mL	Active    
1330	2018-03-22 13:34:24.5341950	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Active    
1334	2018-03-22 15:59:29.3125750	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从15:10到15:59，睡了0小时49分钟	Active    
1335	2018-03-22 17:00:00.0000000	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	5点洗澡了	Active    
1336	2018-03-22 17:00:00.0000000	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	5点洗澡了	Deleted   
1337	2018-03-22 16:45:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:50mL	Active    
1338	2018-03-22 17:15:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
1339	2018-03-22 17:39:52.6029910	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	吃了ad	Active    
1341	2018-03-22 18:05:53.2531410	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1342	2018-03-22 19:03:36.5057810	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1343	2018-03-22 19:03:46.9193580	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1344	2018-03-22 18:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
1346	2018-03-22 21:24:42.6937780	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1347	2018-03-22 21:24:45.0252340	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1348	2018-03-22 22:37:48.8498150	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:24到22:37，睡了1小时13分钟	Active    
1349	2018-03-22 23:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11点半睡着了	Active    
1350	2018-03-22 23:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1354	2018-03-23 03:15:03.7714000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1358	2018-03-23 05:45:57.2030520	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1359	2018-03-23 05:46:19.0931600	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1365	2018-03-23 10:07:35.8079090	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:125mL	Active    
1366	2018-03-23 11:59:29.2701340	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1367	2018-03-23 11:20:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11:20睡着勒	Active    
1368	2018-03-23 12:38:52.5206840	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从11:20到12:38，睡了1小时18分钟	Active    
1369	2018-03-23 13:19:45.8638930	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:100mL	Active    
1372	2018-03-23 14:56:02.2030430	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:25分钟	Active    
1373	2018-03-23 14:56:10.3466410	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1377	2018-03-23 18:25:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1378	2018-03-23 19:16:39.9102780	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:11分钟	Active    
1144	2018-03-17 10:45:00.0000000	Poop      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	10:45大便了	Active    
1145	2018-03-17 14:20:06.9817330	Poop      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	大便了	Active    
1151	2018-03-17 17:53:08.4393570	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:120mL	Active    
1152	2018-03-17 17:53:15.0778280	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1153	2018-03-17 17:53:43.5108140	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1166	2018-03-18 02:45:17.4330430	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:90mL	Active    
1171	2018-03-18 07:38:06.0028070	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从06:18到07:38，睡了1小时19分钟	Active    
1175	2018-03-18 12:04:51.8103190	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从09:45到12:04，睡了2小时19分钟	Active    
1184	2018-03-18 15:59:32.5784650	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从13:51到15:59，睡了2小时8分钟	Active    
1207	2018-03-19 06:47:13.2616190	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1208	2018-03-19 03:50:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1209	2018-03-19 03:50:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	三点五十睡着了	Active    
1210	2018-03-19 06:20:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:50到06:20，睡了2小时30分钟	Active    
1215	2018-03-19 12:30:27.4198370	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1216	2018-03-19 12:30:30.5438420	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1225	2018-03-19 18:10:27.5858600	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:150mL	Active    
1227	2018-03-19 19:10:57.0811740	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	洗澡了	Active    
1253	2018-03-20 10:36:06.3360750	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从09:45到10:36，睡了0小时51分钟	Active    
1258	2018-03-20 14:57:35.5841590	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从13:25到14:57，睡了1小时32分钟	Active    
1271	2018-03-21 00:24:26.1881890	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1272	2018-03-21 00:24:36.6289550	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1279	2018-03-21 06:57:23.3314160	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1280	2018-03-21 06:57:34.8374350	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1284	2018-03-21 10:15:10.5648860	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:40mL	Active    
1289	2018-03-21 12:18:02.7736330	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从10:43到12:18，睡了1小时34分钟	Active    
1292	2018-03-21 14:40:46.9887950	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1293	2018-03-21 14:40:48.2776160	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1297	2018-03-21 17:58:56.0408030	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1298	2018-03-21 17:59:11.8696320	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:30分钟	Active    
1327	2018-03-22 11:00:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11点睡着了	Active    
1328	2018-03-22 11:00:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1329	2018-03-22 13:29:52.0482190	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从11:00到13:29，睡了2小时29分钟	Active    
1345	2018-03-22 19:45:29.4186760	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从19:03到19:45，睡了0小时41分钟	Active    
1351	2018-03-23 01:51:11.7421440	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从23:30到01:51，睡了2小时21分钟	Active    
1355	2018-03-23 04:10:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从02:04到04:10，睡了2小时5分钟	Active    
1371	2018-03-23 14:21:37.2603170	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	洗澡	Active    
1374	2018-03-23 16:32:31.1462280	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1379	2018-03-23 19:16:42.2711040	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1397	2018-03-24 08:50:00.0000000	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:10mL	Active    
1398	2018-03-24 08:50:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	08:50睡着勒	Active    
1399	2018-03-24 07:40:00.0000000	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	07:40大便了	Active    
1404	2018-03-24 15:51:48.6561500	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1405	2018-03-24 16:00:52.3491450	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	ad	Active    
1406	2018-03-24 16:24:14.5517420	Notes     	ocgSc0eChTDEABMBHJ_urv4lMeCE	 萝卜今天学会了自己翻身。奶奶见证了第一次，妈妈和奶奶共同见证了第二次。	Active    
1410	2018-03-24 18:03:35.6726640	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便	Active    
1412	2018-03-24 19:25:00.0000000	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	07:25大便了	Active    
1420	2018-03-25 03:07:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:8分钟	Active    
1421	2018-03-25 03:07:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	3点07睡着了	Active    
1186	2018-03-18 18:08:20.7291190	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	睡着了	Active    
1187	2018-03-18 18:08:58.9194220	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	6.03睡着了	Active    
1188	2018-03-18 18:03:00.0000000	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	06:03睡着了	Active    
1195	2018-03-18 22:13:59.5489840	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从20:18到22:13，睡了1小时55分钟	Active    
1198	2018-03-19 00:07:21.9284410	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从22:24到00:07，睡了1小时42分钟	Active    
1220	2018-03-19 15:10:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1221	2018-03-19 15:10:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	3点10分睡着了	Active    
1242	2018-03-20 01:57:27.4354810	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:110mL	Active    
1243	2018-03-20 02:39:48.3195220	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:8分钟	Active    
1244	2018-03-20 02:39:51.8534820	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1249	2018-03-20 08:19:18.0977380	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:60mL	Active    
1250	2018-03-20 08:19:21.4532330	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1257	2018-03-20 13:25:01.8637050	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1263	2018-03-20 19:46:45.5939800	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:80mL	Active    
1264	2018-03-20 19:46:51.6664230	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1268	2018-03-20 21:42:29.9750970	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:8分钟	Active    
1269	2018-03-20 21:45:27.1402030	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
